,movie_id,title,company,budget,genre,gross,rating,release_time,runtime,year,director_id
511,1224,Company Business,Path Entertainment,18000000.0,Action,1501780.0,PG-13,1991-09-06,98,1991,518
512,1225,The Rapture,New Line Cinema,0.0,Drama,1277400.0,R,1991-10-04,100,1991,767
513,1226,Flight of the Intruder,Paramount Pictures,35000000.0,Action,14587700.0,PG-13,1991-01-18,115,1991,585
514,1227,For the Boys,All Girl Productions,40000000.0,Comedy,17860300.0,R,1991-11-27,138,1991,768
515,1228,Kickboxer 2: The Road Back,Kings Road Entertainment,0.0,Action,1250710.0,R,1991-06-14,100,1991,181
516,1230,The Pit and the Pendulum,Empire Pictures (II),2000000.0,Horror,3331.0,R,1991-06-27,97,1991,44
517,1234,At Play in the Fields of the Lord,The Saul Zaentz Company,36000000.0,Drama,1342900.0,R,1991-12-06,189,1991,270
518,1238,The Super,Largo Entertainment,22000000.0,Comedy,11000900.0,R,1991-10-04,84,1991,272
519,1240,F/X2,Orion Pictures,16400000.0,Action,21082200.0,PG-13,1991-05-10,108,1991,143
520,1245,Enchanted April,BBC Films,0.0,Drama,13200200.0,PG,1992-12-25,95,1991,775
521,1246,Run,Hollywood Pictures,16000000.0,Action,4409330.0,R,1991-02-01,91,1991,458
522,1247,Shout,Robert Simonds Productions,0.0,Drama,3547680.0,PG-13,1991-10-04,89,1991,776
523,1250,Scissors,DDM Film Corporation,0.0,Horror,2368.0,R,1991-03-22,100,1991,778
524,1252,One Good Cop,Hollywood Pictures,4000000.0,Action,11276800.0,R,1991-05-03,114,1991,780
525,1256,The Princess and the Goblin,Siriol Productions,0.0,Animation,2144240.0,G,1994-06-03,100,1991,783
526,1257,Rapsodia en agosto,Feature Film Enterprise II,0.0,Drama,516431.0,PG,1991-12-20,98,1991,655
527,1258,Wild Orchid II: Two Shades of Blue,Vision PDG,0.0,Drama,573904.0,R,1992-05-08,111,1991,404
528,1259,Once Around,Cinecom Entertainment Group,16000000.0,Comedy,14851100.0,R,1991-02-01,115,1991,784
529,1260,Riff-Raff,Parallax Pictures,0.0,Comedy,295444.0,UNRATED,1993-02-12,95,1991,692
530,1261,Madame Bovary,MK2 Productions,0.0,Drama,1942420.0,PG-13,1991-12-25,143,1991,496
531,1263,Homicide,Edward R. Pressman Film,0.0,Crime,2971660.0,R,1991-08-28,102,1991,282
532,1265,Mediterraneo,A.M.A. Film,0.0,Comedy,4532790.0,R,1991-01-31,96,1991,787
533,1266,Johnny Stecchino,Cecchi Gori Group Tiger Cinematografica,0.0,Comedy,574392.0,R,1991-10-24,102,1991,788
534,1267,Edward II,British Screen Productions,0.0,Drama,694438.0,R,1991-10-18,87,1991,112
535,1269,V.I. Warshawski,Hollywood Pictures,0.0,Action,11128300.0,R,1991-07-26,89,1991,92
536,1270,Year of the Gun,Initial Films,0.0,Action,1182270.0,R,1991-11-01,111,1991,78
537,1272,Slo con tu pareja,Esperanto Filmoj,0.0,Comedy,9074.0,NOT RATED,1992-12-25,94,1991,790
538,1275,Stepping Out,Paramount Pictures,0.0,Comedy,242014.0,PG,1991-10-11,106,1991,554
539,1276,McBain,Marble Hall,0.0,Action,456127.0,R,1991-09-20,107,1991,478
540,1278,Bingo,TriStar Pictures,10000000.0,Adventure,8667680.0,PG,1991-08-09,100,1991,241
541,1279,Where Angels Fear to Tread,Sovereign Pictures,0.0,Drama,1403030.0,PG,1992-02-28,100,1991,492
542,1281,29th Street,JVC Entertainment Networks,0.0,Comedy,2120560.0,R,1991-11-01,101,1991,794
543,1282,Becoming Colette,BC,0.0,Biography,218316.0,R,1992-11-06,100,1991,511
544,1283,The Taking of Beverly Hills,Nelson Entertainment,19000000.0,Action,939277.0,R,1991-10-11,96,1991,27
545,1285,Hangin' with the Homeboys,Juno Pix,1900000.0,Comedy,532933.0,R,1991-04-05,100,1991,796
546,1288,The Inner Circle,Numero Uno International,0.0,Drama,583979.0,PG-13,1991-12-25,137,1991,166
547,1291,Crooked Hearts,A&M; Films,0.0,Drama,31000.0,R,1991-09-06,113,1991,800
548,1297,The Unborn,Califilm,0.0,Drama,1159580.0,R,1991-03-29,100,1991,806
549,1298,Livin' Large!,WMG Pictures,0.0,Comedy,5467960.0,R,1991-09-20,100,1991,352
550,1299,Tous les matins du monde,Film Par Film,0.0,Biography,3089500.0,NOT RATED,1991-12-18,115,1991,807
551,1302,Queens Logic,Carolco Pictures,0.0,Comedy,612781.0,R,1991-02-01,100,1991,221
552,1304,My Heroes Have Always Been Cowboys,Home Grown Inc.,0.0,Drama,3603620.0,PG,1991-03-01,100,1991,151
553,1307,Twenty-One,Anglo International Films,0.0,Drama,256521.0,R,1991-10-04,92,1991,810
554,1322,Reservoir Dogs,Live Entertainment,1200000.0,Crime,2832030.0,R,1992-09-02,99,1992,820
555,1324,Aladdin,Walt Disney Pictures,28000000.0,Animation,217350000.0,G,1992-11-25,90,1992,52
556,1330,A Few Good Men,Columbia Pictures Corporation,40000000.0,Drama,141340000.0,R,1992-12-11,138,1992,0
557,1333,Sister Act,Touchstone Pictures,31000000.0,Comedy,139610000.0,PG,1992-05-29,100,1992,212
558,1339,Wayne's World,Paramount Pictures,20000000.0,Comedy,121697000.0,PG-13,1992-02-14,94,1992,823
559,1342,Home Alone 2: Lost in New York,Twentieth Century Fox Film Corporation,18000000.0,Adventure,173586000.0,PG,1992-11-20,120,1992,225
560,1345,Dead Alive,WingNut Films,3000000.0,Comedy,242623.0,R,1993-02-12,104,1992,824
561,1346,Candyman,PolyGram Filmed Entertainment,6000000.0,Horror,25792300.0,R,1992-10-16,99,1992,476
562,1347,Patriot Games,Mace Neufeld Productions,45000000.0,Action,83287400.0,R,1992-06-05,117,1992,535
563,1348,School Ties,Paramount Pictures,0.0,Drama,14715100.0,PG-13,1992-09-18,106,1992,82
564,1355,FernGully: Las aventuras de Zak y Crysta,FAI Films,24000000.0,Animation,24650300.0,G,1992-04-10,76,1992,825
565,1356,Beethoven,Universal Pictures,0.0,Comedy,57114000.0,PG,1992-04-03,87,1992,735
566,1357,Hellraiser III: Hell on Earth,Fifth Avenue Entertainment,5000000.0,Horror,12535000.0,R,1992-09-11,91,1992,424
567,1358,The Crying Game,Palace Pictures,0.0,Crime,62549000.0,R,1993-02-19,112,1992,107
568,1359,Buffy the Vampire Slayer,Twentieth Century Fox Film Corporation,7000000.0,Action,16624500.0,PG-13,1992-07-31,86,1992,826
569,1367,The Lover,Films A2,0.0,Biography,4899190.0,R,1992-10-30,115,1992,26
570,1370,Luna amarga,Canal+,5000000.0,Drama,1862800.0,R,1994-03-18,139,1992,90
571,1371,The Lawnmower Man,Allied Vision,10000000.0,Horror,32101000.0,R,1992-03-06,108,1992,830
572,1372,Poison Ivy,New Line Cinema,3000000.0,Drama,1829800.0,R,1992-05-08,88,1992,701
573,1373,The Hand That Rocks the Cradle,Hollywood Pictures,11700000.0,Drama,88036700.0,R,1992-01-10,110,1992,326
574,1374,Ladybugs,Ladybugs,0.0,Comedy,14796500.0,PG-13,1992-03-27,90,1992,27
575,1375,Single White Female,Columbia Pictures Corporation,16000000.0,Drama,47922900.0,R,1992-08-14,107,1992,259
576,1376,Bad Lieutenant,Bad Lt. Productions,1000000.0,Crime,2000020.0,NC-17,1992-12-17,96,1992,341
577,1377,3 Ninjas,Touchstone Pictures,6500000.0,Action,29000300.0,PG,1992-08-07,84,1992,831
578,1378,Sneakers,Universal Pictures,35000000.0,Comedy,51433000.0,PG-13,1992-09-11,126,1992,331
579,1379,Boomerang,Paramount Pictures,40000000.0,Comedy,70100000.0,R,1992-07-01,117,1992,650
580,1380,The Player,Avenue Pictures,8000000.0,Comedy,21706100.0,R,1992-05-08,124,1992,264
581,1385,Passenger 57,Warner Bros.,15000000.0,Action,44065700.0,R,1992-11-06,84,1992,786
582,1391,Strictly Ballroom,M & A,0.0,Comedy,11738000.0,PG,1993-02-12,94,1992,836
583,1394,Cool World,Paramount Pictures,30000000.0,Animation,14110600.0,PG-13,1992-07-10,102,1992,838
584,1396,Orlando,Adventure Pictures,4000000.0,Biography,5289770.0,PG-13,1993-06-09,94,1992,839
585,1405,Sidekicks,Gallery Films,0.0,Action,17180400.0,PG,1993-04-30,101,1992,466
586,1407,The Power of One,Alcor Films,0.0,Drama,2827110.0,PG-13,1992-03-27,127,1992,35
587,1408,Unlawful Entry,Largo Entertainment,0.0,Crime,57138700.0,R,1992-06-26,117,1992,275
588,1409,Medicine Man,Hollywood Pictures,40000000.0,Adventure,45500800.0,PG-13,1992-02-07,106,1992,126
589,1427,Love Potion No. 9,Penta Pictures,0.0,Comedy,754935.0,PG-13,1992-11-13,92,1992,845
590,1438,Kuffs,Dino de Laurentiis Communications,0.0,Action,21142800.0,PG-13,1992-01-10,102,1992,849
591,1441,The Mambo Kings,Alcor Films,15500000.0,Drama,6742170.0,R,1992-02-28,104,1992,851
592,1445,Deep Cover,Image Organization,0.0,Action,16639800.0,R,1992-04-15,107,1992,763
593,1449,Christopher Columbus: The Discovery,Christopher Columbus Productions,40000000.0,Adventure,8251070.0,PG-13,1992-08-21,120,1992,219
594,1456,A Midnight Clear,A&M; Films,5000000.0,Drama,1526700.0,R,1992-04-24,108,1992,469
595,1457,Tokyo Decadence,Cinemabrain,0.0,Drama,277813.0,NC-17,1993-04-30,135,1992,857
596,1461,Into the West,Channel Four Films,0.0,Adventure,4790800.0,PG,1993-09-17,100,1992,775
597,1466,Straight Talk,Hollywood Pictures,0.0,Comedy,21202100.0,PG,1992-04-03,91,1992,860
598,1473,Bb's Kids,Hyperion Pictures,0.0,Animation,8442160.0,PG-13,1992-07-31,70,1992,865
599,1474,Prelude to a Kiss,Gruskoff/Levy Company,0.0,Comedy,20006700.0,PG-13,1992-07-10,105,1992,570
600,1479,Man Trouble,Penta Entertainment,30000000.0,Comedy,4096030.0,PG-13,1992-07-17,100,1992,271
601,1485,Passion Fish,Atchafalaya,3330000.0,Drama,5414620.0,R,1992-12-11,135,1992,288
602,1489,Storyville,Davis Entertainment,0.0,Drama,422503.0,R,1992-09-30,113,1992,873
603,1499,House of Angels,Memfis Film,0.0,Comedy,288633.0,R,1993-08-06,127,1992,877
604,1500,Tetsuo II: Body Hammer,Kaijyu Theater,0.0,Horror,2550.0,R,1997-08-15,83,1992,878
605,1517,The Story of Qiu Ju,Sil-Metropole Organisation,0.0,Comedy,1890250.0,PG,1993-04-16,101,1992,702
606,1518,Crossing the Bridge,Outlaw Productions (I),0.0,Comedy,479676.0,R,1992-09-11,103,1992,891
607,1527,No Place to Hide,Cannon Pictures Inc.,0.0,Thriller,135004.0,R,1993-04-16,100,1992,894
608,1542,Hocus Pocus,Rhythm & Hues Studios,28000000.0,Comedy,39514700.0,PG,1993-07-16,96,1993,822
609,1544,Schindler's List,Universal Pictures,22000000.0,Biography,96067200.0,R,1994-02-04,195,1993,220
610,1550,The Firm,Davis Entertainment,42000000.0,Drama,158348000.0,R,1993-06-30,154,1993,670
611,1551,True Romance,Morgan Creek Productions,13000000.0,Crime,12281500.0,R,1993-09-10,120,1993,2
612,1552,Addams Family Values,Paramount Pictures,75000000.0,Comedy,48919000.0,PG-13,1993-11-19,94,1993,729
613,1556,Groundhog Day,Columbia Pictures Corporation,14600000.0,Comedy,70907000.0,PG,1993-02-12,101,1993,115
614,1562,Cliffhanger,Carolco Pictures,70000000.0,Action,84049200.0,R,1993-05-28,112,1993,162
615,1566,Philadelphia,TriStar Pictures,26000000.0,Drama,77324400.0,PG-13,1994-01-14,125,1993,84
616,1569,Carlito's Way,Universal Pictures,30000000.0,Crime,36948300.0,R,1993-11-12,144,1993,119
617,1573,Rudy,TriStar Pictures,0.0,Biography,22750400.0,PG,1993-10-22,114,1993,58
618,1580,Cool Runnings,Walt Disney Pictures,15000000.0,Adventure,68856300.0,PG,1993-10-01,98,1993,831
619,1583,Dragon: The Bruce Lee Story,Raffaella De Laurentiis Productions,14000000.0,Action,35112700.0,PG-13,1993-05-07,120,1993,913
620,1584,Menace II Society,New Line Cinema,3500000.0,Crime,27900000.0,R,1993-05-26,97,1993,914
621,1586,Hard Target,Universal Pictures,18000000.0,Action,32589700.0,R,1993-08-20,97,1993,915
622,1587,Grumpy Old Men,John Davis,0.0,Comedy,70172600.0,PG-13,1993-12-25,103,1993,400
623,1588,Dennis the Menace,Warner Bros.,0.0,Comedy,51270800.0,PG,1993-06-25,94,1993,36
624,1590,The Vanishing,Twentieth Century Fox Film Corporation,0.0,Drama,14543400.0,R,1993-02-05,109,1993,917
625,1591,The Beverly Hillbillies,Twentieth Century Fox Film Corporation,0.0,Comedy,44029400.0,PG,1993-10-15,92,1993,823
626,1593,This Boy's Life,Knickerbocker Films,0.0,Biography,4104960.0,R,1993-04-23,115,1993,556
627,1597,Needful Things,Castle Rock Entertainment,0.0,Crime,15185700.0,R,1993-08-27,120,1993,919
628,1603,In the Line of Fire,Columbia Pictures Corporation,40000000.0,Action,102314000.0,R,1993-07-09,128,1993,760
629,1604,Coneheads,Paramount Pictures,0.0,Comedy,21274700.0,PG,1993-07-23,88,1993,636
630,1608,A Perfect World,Warner Bros.,30000000.0,Crime,31160800.0,PG-13,1993-11-24,138,1993,23
631,1610,The Remains of the Day,Columbia Pictures Corporation,15000000.0,Drama,22955000.0,PG,1993-11-19,134,1993,235
632,1614,RoboCop 3,Orion Pictures,22000000.0,Action,10696200.0,PG-13,1993-11-05,104,1993,56
633,1616,Hot Shots! Part Deux,Twentieth Century Fox Film Corporation,25000000.0,Action,38912000.0,PG-13,1993-05-21,86,1993,76
634,1617,Point of No Return,Warner Bros.,0.0,Action,30038400.0,R,1993-03-19,109,1993,25
635,1619,La casa de los espritus,Costa do Castelo Filmes,25000000.0,Drama,6265310.0,R,1994-04-01,140,1993,296
636,1620,Rookie of the Year,Twentieth Century Fox Film Corporation,10000000.0,Comedy,53579300.0,PG,1993-07-07,103,1993,927
637,1625,Poetic Justice,Columbia Pictures Corporation,14000000.0,Drama,27515800.0,R,1993-07-23,109,1993,728
638,1639,Six Degrees of Separation,Metro-Goldwyn-Mayer (MGM),12000000.0,Comedy,6410680.0,R,1993-12-08,112,1993,249
639,1641,Teenage Mutant Ninja Turtles III,Golden Harvest Company,17000000.0,Action,42660000.0,PG,1993-03-19,96,1993,934
640,1644,Surf Ninjas,New Line Cinema,0.0,Action,4916140.0,PG,1993-08-20,100,1993,936
641,1645,Body Snatchers,Dorset Productions,13000000.0,Horror,428868.0,R,1994-01-28,87,1993,341
642,1648,Flesh and Bone,Mirage Enterprises,0.0,Drama,9489000.0,R,1993-11-05,126,1993,550
643,1653,Searching for Bobby Fischer,Mirage Enterprises,0.0,Biography,7266380.0,PG,1993-08-11,109,1993,938
644,1658,Nowhere to Run,Columbia Pictures Corporation,15000000.0,Action,22189000.0,R,1993-01-15,94,1993,37
645,1663,Manhattan Murder Mystery,TriStar Pictures,13500000.0,Comedy,11285600.0,PG,1993-08-18,104,1993,51
646,1665,The Cement Garden,British Broadcasting Corporation (BBC),0.0,Drama,322975.0,NOT RATED,1994-02-11,105,1993,942
647,1674,Wide Sargasso Sea,Laughing Kookaburra Productions,0.0,Drama,1610790.0,NC-17,1993-04-16,98,1993,359
648,1676,Only the Strong,August Entertainment,6000000.0,Action,3273590.0,PG-13,1993-08-27,99,1993,644
649,1679,Even Cowgirls Get the Blues,New Line Cinema,8000000.0,Comedy,1710000.0,R,1994-05-20,95,1993,543
650,1680,Weekend at Bernie's II,Artimm,7000000.0,Adventure,12741900.0,PG,1993-07-09,97,1993,946
651,1681,Indian Summer,Outlaw Productions (I),9000000.0,Comedy,14904900.0,PG-13,1993-04-23,97,1993,891
652,1682,Fatal Instinct,Metro-Goldwyn-Mayer (MGM),0.0,Comedy,7852650.0,PG-13,1993-10-29,91,1993,223
653,1687,The Meteor Man,Metro-Goldwyn-Mayer (MGM),30000000.0,Action,8023150.0,PG,1993-08-06,100,1993,280
654,1688,Cop & ,Imagine Films Entertainment,14000000.0,Comedy,31888800.0,PG,1993-04-02,97,1993,515
655,1689,Warlock: The Armageddon,Trimark Pictures,3000000.0,Fantasy,3902680.0,R,1993-09-24,98,1993,424
656,1690,King of the Hill,Wildwood Enterprises,8000000.0,Drama,1299320.0,PG-13,1993-08-20,103,1993,528
657,1693,Iron Monkey,Film Workshop,11000000.0,Action,14681700.0,PG-13,2001-10-12,90,1993,949
658,1702,Sugar Hill,Beacon Communications,10000000.0,Drama,18272400.0,R,1994-02-25,123,1993,953
659,1704,The Slingshot,Nordisk Film,0.0,Drama,309117.0,R,1994-06-03,102,1993,954
660,1717,Father Hood,Hollywood Pictures,0.0,Comedy,3418140.0,PG-13,1993-08-27,95,1993,892
661,1718,Splitting Heirs,Prominent Features,0.0,Comedy,3246060.0,PG-13,1993-04-30,87,1993,959
662,1719,The Nutcracker,Krasnow Productions,19000000.0,Family,2119990.0,G,1993-11-24,92,1993,212
663,1721,Mother's Boys,Miramax,8000000.0,Drama,874148.0,R,1994-03-18,96,1993,960
664,1722,Ethan Frome,American Playhouse,0.0,Drama,296081.0,PG,1993-03-12,99,1993,961
665,1729,Naked in New York,Some Film,0.0,Comedy,1038960.0,R,1994-04-13,95,1993,964
666,1732,Boiling Point,StudioCanal,9000000.0,Action,10058300.0,R,1993-04-16,92,1993,473
667,1733,For the Moment,John Aaron Features II Inc.,0.0,Romance,121548.0,PG-13,1996-04-19,100,1993,966
668,1734,The Innocent,Deutsche Film (DEFA),0.0,Drama,553454.0,R,1995-09-01,119,1993,262
669,1747,"Bodies, Rest & Motion",Fine Line Features,2500000.0,Drama,764083.0,R,1993-04-09,95,1993,972
670,1748,The Scent of Green Papaya,Les Productions Lazennec,0.0,Drama,1910760.0,NOT RATED,1994-01-28,104,1993,973
671,1754,Morning Glory,Dove Audio,0.0,Drama,21647.0,PG-13,1993-09-17,96,1993,711
672,1777,The Crow,Crowvision Inc.,23000000.0,Action,50693200.0,R,1994-05-13,102,1994,987
673,1779,Wyatt Earp,Warner Bros.,63000000.0,Adventure,25052000.0,PG-13,1994-06-24,191,1994,441
674,1783,Star Trek: Generations,Paramount Pictures,35000000.0,Action,75668900.0,PG,1994-11-18,118,1994,991
675,1784,Ed Wood,Touchstone Pictures,18000000.0,Biography,5887460.0,R,1994-10-07,127,1994,384
676,1793,Street Fighter,Capcom Entertainment,35000000.0,Action,33423500.0,PG-13,1994-12-23,102,1994,995
677,1798,In the Mouth of Madness,New Line Cinema,8000000.0,Fantasy,8946600.0,R,1995-02-03,95,1994,13
678,1804,My Father the Hero,Touchstone Pictures,0.0,Comedy,25479600.0,PG,1994-02-04,90,1994,69
679,1805,Chungking Express,Jet Tone Production,0.0,Crime,600200.0,PG-13,1996-03-08,102,1994,470
680,1806,The Specialist,Warner Bros.,45000000.0,Action,57362600.0,R,1994-10-07,110,1994,930
681,1812,Beverly Hills Cop III,Paramount Pictures,55000000.0,Action,42610000.0,R,1994-05-25,104,1994,30
682,1816,"Corrina, Corrina",New Line Cinema,0.0,Comedy,20160000.0,PG,1994-08-26,115,1994,1001
683,1831,Only You,TriStar Pictures,0.0,Comedy,20042000.0,PG,1994-10-07,115,1994,231
684,1834,Major League II,Warner Bros.,0.0,Comedy,30626200.0,PG,1994-03-30,105,1994,525
685,1840,The Last Seduction,Incorporated Television Company (ITC),2500000.0,Crime,6138480.0,R,1994-10-26,110,1994,571
686,1845,Threesome,Motion Picture Corporation of America (MPCA),0.0,Comedy,14815000.0,R,1994-04-08,89,1994,494
687,1848,Crooklyn,Universal Pictures,14000000.0,Comedy,13640000.0,PG-13,1994-05-13,115,1994,75
688,1855,The Shadow,Universal Pictures,25000000.0,Action,32055200.0,PG-13,1994-07-01,108,1994,11
689,1860,Serial Mom,Savoy Pictures,13000000.0,Comedy,7881340.0,R,1994-04-13,95,1994,402
690,1862,Black Beauty,Warner Bros.,0.0,Adventure,4630380.0,G,1994-07-29,88,1994,1016
691,1876,The Ref,Touchstone Pictures,11000000.0,Comedy,11439200.0,R,1994-03-11,96,1994,970
692,1881,A Low Down Dirty Shame,Caravan Pictures,10000000.0,Action,29392400.0,R,1994-11-23,100,1994,414
693,1882,Double Dragon,Greenleaf Productions,7850000.0,Action,2341310.0,PG-13,1994-11-04,96,1994,1022
694,1883,Spanking the Monkey,Buckeye Films,200000.0,Comedy,1359740.0,UNRATED,1994-07-15,100,1994,1023
695,1885,De amor y de sombras,Aleph Producciones S.A.,0.0,Drama,19710.0,R,1996-05-10,100,1994,1024
696,1888,Clifford,"Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)",19000000.0,Comedy,7411660.0,PG,1994-04-01,90,1994,461
697,1891,Greedy,Imagine Entertainment,0.0,Comedy,13146000.0,PG-13,1994-03-04,113,1994,688
698,1892,Little Big League,Castle Rock Entertainment,0.0,Comedy,12211100.0,PG,1994-06-29,119,1994,1025
699,1894,Mixed Nuts,TriStar Pictures,15000000.0,Comedy,6798240.0,PG-13,1994-12-21,97,1994,864
700,1895,Swimming with Sharks,Cineville,700000.0,Comedy,376928.0,R,1995-04-21,93,1994,1027
701,1906,Before the Rain,Aim,1900000.0,Drama,763847.0,NOT RATED,1995-02-24,113,1994,1033
702,1907,To Live,ERA International,0.0,Drama,2332730.0,NOT RATED,1994-12-16,133,1994,702
703,1909,Cabin Boy,Touchstone Pictures,0.0,Adventure,3662460.0,PG-13,1994-01-07,80,1994,1034
704,1911,Burnt by the Sun,Camra One,2800000.0,Drama,2616500.0,R,1995-04-21,135,1994,327
705,1914,I Like It Like That,Columbia Pictures Corporation,0.0,Comedy,1777020.0,R,1994-10-14,104,1994,1037
706,1916,Wagons East,Carolco Pictures,0.0,Adventure,4358940.0,PG-13,1994-08-26,107,1994,61
707,1917,I Love Trouble,Caravan Pictures,45000000.0,Action,30806200.0,PG,1994-06-29,123,1994,242
708,1918,House Party 3,"Hudlin Brothers, The",0.0,Comedy,19281200.0,R,1994-01-12,100,1994,1038
709,1919,Leprechaun 2,Planet Productions,2000000.0,Comedy,2260620.0,R,1994-04-08,85,1994,806
710,1920,Blankman,Columbia Pictures Corporation,0.0,Comedy,7892210.0,PG-13,1994-08-19,92,1994,891
711,1921,Death Machine,Entertainment Film Distributors,0.0,Action,1422750.0,R,1995-05-26,99,1994,1039
712,1923,Trading Mom,First Look International,0.0,Comedy,319123.0,PG,1994-05-13,100,1994,1041
713,1924,Backbeat,Channel Four Films,0.0,Biography,2392600.0,R,1994-04-15,100,1994,1042
714,1927,The Secret of Roan Inish,Jones Entertainment Group,3000000.0,Drama,6101600.0,PG,1995-02-03,103,1994,288
715,1947,Amateur,American Playhouse,2300000.0,Comedy,856422.0,R,1995-05-19,105,1994,579
716,1954,Jimmy Hollywood,Baltimore Pictures,30000000.0,Crime,3692870.0,R,1994-03-30,112,1994,234
717,1961,Angie,Caravan Pictures,0.0,Comedy,9398310.0,R,1994-03-04,107,1994,764
718,1963,Double Happiness,British Columbia Film Commission,0.0,Drama,759393.0,PG-13,1995-07-28,87,1994,1053
719,1966,River of Grass,Good Machine,0.0,Drama,8534.0,NOT RATED,1995-10-13,76,1994,1055
720,1967,Tom & Viv,British Screen Productions,0.0,Biography,538534.0,PG-13,1994-12-02,100,1994,438
721,1968,Nadja,Kino Link Company,1000000.0,Drama,446934.0,R,1995-09-01,93,1994,1056
722,1970,Ladybird Ladybird,Channel Four Films,0.0,Drama,152457.0,R,0000-00-00,101,1994,692
723,1971,Squanto: A Warrior's Tale,Walt Disney Pictures,19200000.0,Adventure,3337680.0,PG,1994-10-28,102,1994,715
724,1972,Dance Me Outside,Cineplex-Odeon Films,0.0,Comedy,304852.0,R,1995-03-10,84,1994,816
725,1973,The Monster,Canal Plus,0.0,Comedy,642000.0,R,1996-04-19,112,1994,788
726,1987,Clueless,Paramount Pictures,12000000.0,Comedy,56631600.0,PG-13,1995-07-19,97,1995,523
727,1991,Batman Forever,Warner Bros.,100000000.0,Action,184031000.0,PG-13,1995-06-16,121,1995,213
728,1994,Kids,Guys Upstairs,1500000.0,Drama,7417210.0,UNRATED,1995-09-01,91,1995,1062
729,2000,Mortal Kombat,New Line Cinema,18000000.0,Action,70454100.0,PG-13,1995-08-18,101,1995,1066
730,2001,Apollo 13,Universal Pictures,52000000.0,Adventure,173838000.0,PG,1995-06-30,140,1995,72
731,2002,Hackers,United Artists,20000000.0,Comedy,7564000.0,PG-13,1995-09-15,107,1995,1042
732,2003,Bad Boys,Don Simpson/Jerry Bruckheimer Films,19000000.0,Action,65807000.0,R,1995-04-07,119,1995,1067
733,2004,Die Hard with a Vengeance,Cinergi Pictures Entertainment,90000000.0,Action,100012000.0,R,1995-05-19,128,1995,126
734,2005,Billy Madison,Universal Pictures,10000000.0,Comedy,25588800.0,PG-13,1995-02-10,89,1995,876
735,2011,Tank Girl,Trilogy Entertainment Group,25000000.0,Action,4064330.0,R,1995-03-31,104,1995,739
736,2012,Powder,Caravan Pictures,9500000.0,Drama,30862100.0,PG-13,1995-10-27,111,1995,1068
737,2014,The City of Lost Children,Club d'Investissement Mdia,18000000.0,Fantasy,1513030.0,R,1995-12-15,112,1995,734
738,2015,Adis a Las Vegas,Lumiere Pictures,3600000.0,Drama,31968300.0,R,1996-02-09,111,1995,468
739,2016,The Basketball Diaries,New Line Cinema,0.0,Biography,2424440.0,R,1995-04-21,102,1995,1069
740,2018,Heavy Weights,Caravan Pictures,0.0,Comedy,17689200.0,PG,1995-02-17,100,1995,1070
741,2019,Empire Records,Monarchy Enterprises B.V.,0.0,Comedy,303841.0,PG-13,1995-10-20,90,1995,651
742,2023,Four Rooms,Miramax,4000000.0,Comedy,4301330.0,R,1995-12-25,98,1995,858
743,2026,Rpida y mortal,TriStar Pictures,32000000.0,Action,18636500.0,R,1995-02-10,107,1995,217
744,2027,Major Payne,Universal Pictures,0.0,Adventure,29412000.0,PG-13,1995-03-24,100,1995,36
745,2028,Judge Dredd,Hollywood Pictures,70000000.0,Action,34693500.0,R,1995-06-30,96,1995,1074
746,2033,The Brady Bunch Movie,Paramount Pictures,12000000.0,Comedy,46576100.0,PG-13,1995-02-17,90,1995,1076
747,2034,Dead Man Walking,Havoc,11000000.0,Crime,39387300.0,R,1996-02-02,122,1995,856
748,2036,"To Wong Foo Thanks for Everything, Julie Newmar",Universal Pictures,0.0,Comedy,36474200.0,PG-13,1995-09-08,109,1995,893
749,2037,Now and Then,New Line Cinema,0.0,Comedy,27400000.0,PG-13,1995-10-20,100,1995,1077
750,2040,Dolores Claiborne,Castle Rock Entertainment,0.0,Crime,24361900.0,R,1995-03-24,132,1995,484
751,2041,Mighty Morphin Power Rangers: The Movie,Twentieth Century Fox Film Corporation,15000000.0,Action,37804600.0,PG,1995-06-30,95,1995,1079
752,2044,Crimson Tide,Hollywood Pictures,53000000.0,Action,91400000.0,R,1995-05-12,116,1995,2
753,2046,Dangerous Minds,Hollywood Pictures,23000000.0,Biography,84919400.0,R,1995-08-11,99,1995,1080
754,2048,Kicking and Screaming,Trimark Pictures,0.0,Comedy,704543.0,R,1995-10-06,96,1995,1081
755,2052,Johnny Mnemonic,TriStar Pictures,25000000.0,Action,19076000.0,R,1995-05-26,100,1995,1083
756,2053,Higher Learning,Columbia Pictures Corporation,0.0,Crime,38290700.0,R,1995-01-11,127,1995,728
757,2054,A Walk in the Clouds,Twentieth Century Fox Film Corporation,20000000.0,Drama,50012500.0,PG-13,1995-08-11,102,1995,833
758,2058,Rob Roy,United Artists,28000000.0,Adventure,31600000.0,R,1995-04-14,139,1995,556
759,2060,Drcula: Muerto pero feliz,Gaumont,30000000.0,Comedy,10693600.0,PG-13,1995-12-22,88,1995,214
760,2065,French Kiss,Polygram Filmed Entertainment,0.0,Comedy,38896900.0,PG-13,1995-05-05,111,1995,441
761,2072,The Prophecy,First Look International,8000000.0,Action,16115900.0,R,1995-09-01,98,1995,1085
